assetName,Address,assetType,oracleAddress,oracleName
Synth sETH,0xE405de8F52ba7559f9df3C368500B6E6ae6Cee49,0,0x13e3Ee699D1909E989722E753853AE30b17e08c5,SynthPriceAggregator
Synth sBTC,0x298B9B95708152ff6968aafd889c6586e9169f1D,0,0xD702DD976Fb76Fffc2D3963D037dfDae5b04E593,SynthPriceAggregator
Synth sLINK,0xc5Db22719A06418028A40A9B5E9A7c02959D0d08,0,0xCc232dcFAAE6354cE191Bd574108c1aD03f86450,SynthPriceAggregator
Synth sSOL,0x8b2f7ae8ca8ee8428b6d76de88326bb413db2766,0,0xC663315f7aF904fbbB0F785c32046dFA03e85270,SynthPriceAggregator
Synth sUSD,0x8c6f28f2F1A3C87F0f938b96d27520d9751ec8d9,0,,DeployedOracle
USD Coin,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0,0x16a9FA2FDa030272Ce99B29CF780dFA30361E0f3
Tether,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0,0xECef79E109e997bCA29c1c0897ec9d7b03647F5E
Dai,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0,0x8dBa75e83DA73cc766A7e5a0ee71F656BAb470d6
Wrapped Ethereum,0x4200000000000000000000000000000000000006,0,0x13e3Ee699D1909E989722E753853AE30b17e08c5
Wrapped Bitcoin,0x68f180fcce6836688e9084f035309e29bf0a2095,0,0xD702DD976Fb76Fffc2D3963D037dfDae5b04E593
Chainlink,0x350a791bfc2c21f9ed5d10980dad2e2638ffa7f6,0,0xCc232dcFAAE6354cE191Bd574108c1aD03f86450
Synthetix,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,0,0x2FCF37343e916eAEd1f1DdaaF84458a359b53877
Uniswap,0x6fd9d7ad17242c41f7131d257212c54a0e816691,0,0x11429eE838cC01071402f21C219870cbAc0a59A0
