contractAddress,guardName,guardAddress,description
0xD3A3FbaE792C4eD0aA909ec032d3f14c999b2402,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x1B6a53991f257Ac9dD1D0C061c37E1BE36e0A8e6,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0xe49d19C155a8658F5744Ed336F18B7c086979c34,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0xC36681303c7A41b045636aF915486b22214B6292,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x7E232AEed14446d427579B4f77251552B065dF00,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x1535eC8C7477d38066326189f5b1C695c2846479,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x24C95f333755bbeDBaE14B461770c9ec3F6E9d0D,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0xDedD02E7Da507Fe2aC09C509DA10B94483e80Aa5,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x43667563725040fEBE9BF5164a38B7258105a210,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x499B7CBd0f84318feE1edDeD7B5458f6F4500AB3,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x8b24d44772A27030353bEe0f252844602AbbB0F1,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x68F51d2AEb485CA3A65A7Ff54e9266Dd5EA4C58B,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x8D1C480Bca1439AE5D5A81a75D53f9Bf6eC513f1,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x59b007E9ea8F89b069c43F8f45834d30853e3699,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x31A1659Ca00F617E86Dc765B6494Afe70a5A9c1A,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x0EA09D97b4084d859328ec4bF8eBCF9ecCA26F1D,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0xc203A12F298CE73E44F7d45A4f59a43DBfFe204D,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x5374761526175B59f1E583246E20639909E189cE,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x4308427C463CAEAaB50FFf98a9deC569C31E4E87,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x074B8F19fc91d6B2eb51143E1f186Ca0DDB88042,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x5B6BeB79E959Aac2659bEE60fE0D0885468BF886,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x139F94E4f0e1101c1464a321CBA815c34d58B5D9,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x0940B0A96C5e1ba33AEE331a9f950Bb2a6F2Fb25,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
