contractAddress,guardName,guardAddress,description
0x2578365B3dfA7FfE60108e181EFb79FeDdec2319,VelodromePairContractGuard,0x81ff393b7096fe40173164163A93AFc145b85f59,VelodromePairContractGuard
0x3Ef3D8bA38EBe18DB133cEc108f4D14CE00Dd9Ae,AngleDistributorContractGuard,0x2005A4824C8A88611b4B46e866750b6Fe4F2705f,Angle Protocol Distributor - claim rewards
0xEDC76895e053A9bbAC456B5a9c5B49144eee0080,VelodromeV2GaugeContractGuard,0x35a075CDCc286bAa324d9c02fd0e954634C6C4DF,VelodromeV2GaugeContractGuard
0x9c38b55f9A9Aba91BbCEDEb12bf4428f47A6a0B8,VelodromePairContractGuard,0x81ff393b7096fe40173164163A93AFc145b85f59,VelodromePairContractGuard
0xcDAC0d6c6C59727a65F871236188350531885C43,VelodromePairContractGuard,0x81ff393b7096fe40173164163A93AFc145b85f59,VelodromePairContractGuard
0xf067575Eb60c7587C11e867907AA7284833704d1,EasySwapperV2ContractGuard,0x516FB0354aE22901E8E9378074d7941F35BD3983,EasySwapperV2 - allows access to toros pools
0x6D857e9D24a7566bB72a3FB0847A3E0e4E1c2879,FlatMoneyDelayedOrderContractGuard,0x2d1F7aa5f26E7540e07eC55eC8271F06ff59B6de,Flat Money DelayedOrder Guard
0x46A15B0b27311cedF172AB29E4f4766fbE7F4364,PancakeNonfungiblePositionGuard,0x05C5AF09090Aea7ce95C160DcCC37C8e7C8E88F6,Pancakeswap Concentrated Liquidity Position Manager Guard
0xC6A2Db661D5a5690172d8eB0a7DEA2d3008665A3,PancakeMasterChefV3Guard,0x7c6FeC82A272Bd3B76c1571D3764662a33469362,Pancakeswap MasterChefV3 staking contract guard
0x1601843c5E9bC251A3272907010AFa41Fa18347E,SkyPSM3ContractGuard,0x4c8992A23f1c783D6EFE0B7186A58C60e61A8c9C,Sky PSM3 - allows buying USDS
0x09aea4b2242abC8bb4BB78D537A67a245A7bEC64,AcrossContractGuard,0x533a6e8902565E80f5582b116460D7af35956C19,Across Contrac Guard
0xe2a2B1D8AA4bD8A05e517Ccf61E96A727831B63e,VelodromeCLGaugeContractGuard,0x3527EFef441514119cF768C5FC03E13ACC40ff48,VelodromeCLGaugeContractGuard
0x19cEeAd7105607Cd444F5ad10dd51356436095a1,OdosV2ContractGuard,0xc877a20C878d0ADAE55d1067480B641305C2965f,Odos V2 Router
0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,FluidTokenContractGuard,0x1e393066C9a15C3704f7e3BD53A469ad49192E4f,FluidTokenContractGuard
0x9272D6153133175175Bc276512B2336BE3931CE9,FluidTokenContractGuard,0x1e393066C9a15C3704f7e3BD53A469ad49192E4f,FluidTokenContractGuard
0x1943FA26360f038230442525Cf1B9125b5DCB401,FluidTokenContractGuard,0x1e393066C9a15C3704f7e3BD53A469ad49192E4f,FluidTokenContractGuard
0xf62e339f21d8018940f188F6987Bcdf02A849619,FluidTokenContractGuard,0x1e393066C9a15C3704f7e3BD53A469ad49192E4f,FluidTokenContractGuard
0x123964802e6ABabBE1Bc9547D72Ef1B69B00A6b1,CompoundV3CometRewardsContractGuard,0xaB9a62192dA98d256CBF60808daB20FF63B4Ed58,CompoundV3 Comet Rewards ContractGuard
0xb125E6687d4313864e53df431d5425969c15Eb2F,CompoundV3CometContractGuard,0x87De1fAC89E47159B991E3310f6Bb7b4AD6E8869,CompoundV3CometContractGuard
0x2c776041CCFe903071AF44aa147368a9c8EEA518,CompoundV3CometContractGuard,0x87De1fAC89E47159B991E3310f6Bb7b4AD6E8869,CompoundV3CometContractGuard
0x46e6b214b524310239732D51387075E0e70970bf,CompoundV3CometContractGuard,0x87De1fAC89E47159B991E3310f6Bb7b4AD6E8869,CompoundV3CometContractGuard
0xA238Dd80C259a72e81d7e4664a9801593F98d1c5,AaveLendingPoolGuardV3L2Pool,0xb6478D9ad197e50F99571Bf98f0BDc92756ec21f,Aave V3 Lending Pool contract
